"","fiscal_year","encounter_count"
"1658",2020,2
"1659",2020,4
"1660",2020,10
"1661",2020,3
"1662",2020,29
"1663",2020,9
"1664",2020,1
"1665",2020,2
"1666",2020,9
"1667",2020,1
"1668",2020,13
"1669",2020,1
"1670",2020,2
"1671",2020,3
"1672",2020,28
"1673",2020,4
"1674",2020,4
"1675",2020,7
"1676",2020,5
"1677",2020,328
"1678",2020,26
"1679",2020,17
"1680",2020,2
"1681",2020,11
"1682",2020,12
"1683",2020,29
"1684",2020,177
"1685",2020,267
"1686",2020,91
"1687",2020,2
"1688",2020,393
"1689",2020,112
"1690",2020,814
"1691",2020,6
"1692",2020,70
"1693",2020,58
"1694",2020,95
"1695",2020,25
"1696",2020,1
"1697",2020,2
"1698",2020,1
"1699",2020,23
"1700",2020,13
"1701",2020,1
"1702",2020,134
"1703",2020,11
"1704",2020,16
"1705",2020,16
"1706",2020,2
"1707",2020,2
"1708",2020,7
"1709",2020,4
"1710",2020,31
"1711",2020,76
"1712",2020,1
"1713",2020,52
"1714",2020,3
"1715",2020,12
"1716",2020,2
"1717",2020,2
"1718",2020,8
"1719",2020,61
"1720",2020,9
"1721",2020,13
"1722",2020,3
"1723",2020,57
"1724",2020,97
"1725",2020,1
"1726",2020,14
"1727",2020,26
"1728",2020,1
"1729",2020,1
"1730",2020,1
"1731",2020,1
"1732",2020,1
"1733",2020,5
"1734",2020,2
"1735",2020,2
"1736",2020,112
"1737",2020,153
"1738",2020,129
"1739",2020,1103
"1740",2020,406
"1741",2020,27
"1742",2020,934
"1743",2020,27
"1744",2020,10
"1745",2020,12
"1746",2020,11
"1747",2020,13
"1748",2020,4
"1749",2020,377
"1750",2020,4
"1751",2020,1
"1752",2020,17
"1753",2020,1
"1754",2020,259
"1755",2020,136
"1756",2020,61
"1757",2020,902
"1758",2020,215
"1759",2020,18
"1760",2020,2432
"1761",2020,17
"1762",2020,7
"1763",2020,6
"1764",2020,1
"1765",2020,2
"1766",2020,1
"1767",2020,113
"1768",2020,1
"1769",2020,23
"1770",2020,21
"1771",2020,489
"1772",2020,54
"1773",2020,4
"1774",2020,264
"1775",2020,1
"1776",2020,8
"1777",2020,101
"1778",2020,10
"1779",2020,9
"1780",2020,55
"1781",2020,34
"1782",2020,390
"1783",2020,77
"1784",2020,15
"1785",2020,823
"1786",2020,6
"1787",2020,120
"1788",2020,37
"1789",2020,9
"1790",2020,56
"1791",2020,18
"1792",2020,1
"1793",2020,172
"1794",2020,13
"1795",2020,18
"1796",2020,29
"1797",2020,74
"1798",2020,120
"1799",2020,20
"1800",2020,131
"1801",2020,38
"1802",2020,5134
"1803",2020,14
"1804",2020,219
"1805",2020,8
"1806",2020,6
"1807",2020,5
"1808",2020,10
"1809",2020,4
"1810",2020,3
"1811",2020,7
"1812",2020,14
"1813",2020,4
"1814",2020,11
"1815",2020,29
"1816",2020,477
"1817",2020,9
"1818",2020,1
"1819",2020,1
"1820",2020,5
"1821",2020,10
"1822",2020,2
"1823",2020,31
"1824",2020,13
"1825",2020,21
"1826",2020,8
"1827",2020,11
"1828",2020,3
"1829",2020,6
"1830",2020,81
"1831",2020,161
"1832",2020,43
"1833",2020,126
"1834",2020,52
"1835",2020,436
"1836",2020,17
"1837",2020,4
"1838",2020,1
"1839",2020,2
"1840",2020,1
"1841",2020,1
"1842",2020,5
"1843",2020,3
"1844",2020,17
"1845",2020,55
"1846",2020,1
"1847",2020,47
"1848",2020,1098
"1849",2020,11
"1850",2020,5
"1851",2020,55
"1852",2020,124
"1853",2020,502
"1854",2020,898
"1855",2020,223
"1856",2020,1130
"1857",2020,2313
"1858",2020,51
"1859",2020,365
"1860",2020,9
"1861",2020,20
"1862",2020,12
"1863",2020,78
"1864",2020,88
"1865",2020,1
"1866",2020,178
"1867",2020,31
"1868",2020,418
"1869",2020,925
"1870",2020,767
"1871",2020,2035
"1872",2020,19
"1873",2020,1829
"1874",2020,8
"1875",2020,6737
"1876",2020,144
"1877",2020,364
"1878",2020,34
"1879",2020,4
"1880",2020,1
"1881",2020,6
"1882",2020,56
"1883",2020,5
"1884",2020,7
"1885",2020,1
"1886",2020,60
"1887",2020,275
"1888",2020,720
"1889",2020,1
"1890",2020,464
"1891",2020,2
"1892",2020,568
"1893",2020,18
"1894",2020,17
"1895",2020,2
"1896",2020,1
"1897",2020,1
"1898",2020,2
"1899",2020,1
"1900",2020,2
"1901",2020,2
"1902",2020,3
"1903",2020,323
"1904",2020,3
"1905",2020,1
"1906",2020,1
"1907",2020,1
"1908",2020,1
"1909",2020,11
"1910",2020,2
"1911",2020,3
"1912",2020,82
"1913",2020,5
"1914",2020,6
"1915",2020,1
"1916",2020,3
"1917",2020,8
"1918",2020,2
"1919",2020,19
"1920",2020,7
"1921",2020,3
"1922",2020,244
"1923",2020,17
"1924",2020,2
"1925",2020,1
"1926",2020,11
"1927",2020,17
"1928",2020,1
"1929",2020,4
"1930",2020,56
"1931",2020,39
"1932",2020,78
"1933",2020,1
"1934",2020,2
"1935",2020,2
"1936",2020,4
"1937",2020,1
"1938",2020,1
"1939",2020,1
"1940",2020,2
"1941",2020,6
"1942",2020,5
"1943",2020,1
"1944",2020,10
"1945",2020,7
"1946",2020,1
"1947",2020,50
"1948",2020,1
"1949",2020,15
"1950",2020,2
"1951",2020,10
"1952",2020,2
"1953",2020,1
"1954",2020,2
"1955",2020,13
"1956",2020,3
"1957",2020,49
"1958",2020,24
"1959",2020,11
"1960",2020,1
"1961",2020,51
"1962",2020,13
"1963",2020,29
"1964",2020,23
"1965",2020,1
"1966",2020,2
"1967",2020,6
"1968",2020,3
"1969",2020,2
"1970",2020,25
"1971",2020,77
"1972",2020,45
"1973",2020,11
"1974",2020,3
"1975",2020,46
"1976",2020,8
"1977",2020,173
"1978",2020,9
"1979",2020,2
"1980",2020,59
"1981",2020,877
"1982",2020,367
"1983",2020,37
"1984",2020,1
"1985",2020,1
"1986",2020,1
"1987",2020,4
"1988",2020,18
"1989",2020,3
"1990",2020,638
"1991",2020,58
"1992",2020,1333
"1993",2020,6
"1994",2020,19
"1995",2020,6
"1996",2020,14
"1997",2020,7
"1998",2020,21
"1999",2020,12
"2000",2020,4
"2001",2020,24
"2002",2020,13
"2003",2020,1
"2004",2020,1
"2005",2020,4
"2006",2020,4
"2007",2020,47
"2008",2020,3
"2009",2020,1
"2010",2020,2
"2011",2020,2
"2012",2020,2
"2013",2020,2
"2014",2020,2
"2015",2020,7
"2016",2020,2
"2017",2020,1
"2018",2020,1
"2019",2020,2
"2020",2020,1
"2021",2020,1
"2022",2020,1
"2023",2020,16
"2024",2020,7
"2025",2020,9
"2026",2020,2
"2027",2020,1
"2028",2020,36
"2029",2020,3
"2030",2020,18
"2031",2020,262
"2032",2020,11
"2033",2020,7
"2034",2020,1
"2035",2020,1
"2036",2020,2
"2037",2020,1
"2038",2020,1
"2039",2020,15
"2040",2020,13
"2041",2020,1
"2042",2020,319
"2043",2020,1
"2044",2020,3
"2045",2020,1
"2046",2020,1
"2047",2020,7
"2048",2020,9
"2049",2020,6
"2050",2020,16
"2051",2020,4
"2052",2020,36
"2053",2020,6
"2054",2020,253
"2055",2020,61
"2056",2020,2
"2057",2020,1
"2058",2020,1
"2059",2020,3
"2060",2020,69
"2061",2020,36
"2062",2020,118
"2063",2020,5
"2064",2020,1
"2065",2020,2
"2066",2020,1
"2067",2020,3
"2068",2020,1
"2069",2020,1
"2070",2020,21
"2071",2020,8
"2072",2020,22
"2073",2020,29
"2074",2020,40
"2075",2020,1
"2076",2020,5
"2077",2020,11
"2078",2020,1
"2079",2020,2
"2080",2020,8
"2081",2020,5
"2082",2020,17
"2083",2020,1
"2084",2020,1
"2085",2020,13
"2086",2020,70
"2087",2020,1
"2088",2020,10
"2089",2020,9
"2090",2020,20
"2091",2020,1
"2092",2020,1
"2093",2020,1
"2094",2020,1
"2095",2020,4
"2096",2020,6
"2097",2020,1
"2098",2020,5
"2099",2020,13
"2100",2020,2
"2101",2020,2
"2102",2020,3
"2103",2020,15
"2104",2020,11
"2105",2020,280
"2106",2020,24
"2107",2020,1
"2108",2020,4
"2109",2020,4
"2110",2020,19
"2111",2020,3
"2112",2020,71
"2113",2020,149
"2114",2020,21
"2115",2020,5
"2116",2020,423
"2117",2020,5
"2118",2020,233
"2119",2020,7
"2120",2020,39
"2121",2020,5
"2122",2020,18
"2123",2020,5
"2124",2020,2
"2125",2020,4
"2126",2020,1
"2127",2020,7
"2128",2020,2
"2129",2020,1
"2130",2020,2
"2131",2020,6
"2132",2020,2
"2133",2020,13
"2134",2020,1
"2135",2020,11
"2136",2020,649
"2137",2020,59
"2138",2020,3
"2139",2020,2
"2140",2020,2
"2141",2020,4
"2142",2020,67
"2143",2020,5
"2144",2020,369
"2145",2020,6
"2146",2020,2
"2147",2020,2
"2148",2020,2
"2149",2020,2
"2150",2020,5
"2151",2020,5
"2152",2020,1
"2153",2020,13
"2154",2020,1
"2155",2020,1
"2156",2020,11
"2157",2020,45
"2158",2020,25
"2159",2020,12
"2160",2020,1
"2161",2020,5
"2162",2020,3
"2163",2020,3
"2164",2020,11
"2165",2020,2
"2166",2020,5
"2167",2020,93
"2168",2020,21
"2169",2020,40
"2170",2020,197
"2171",2020,67
"2172",2020,25
"2173",2020,31
"2174",2020,53
"2175",2020,39
"2176",2020,54
"2177",2020,50
"2178",2020,73
"2179",2020,16
"2180",2020,47
"2181",2020,452
"2182",2020,28
"2183",2020,112
"2184",2020,9
"2185",2020,8
"2186",2020,4
"2187",2020,9
"2188",2020,112
"2189",2020,2
"2190",2020,2
"2191",2020,1
"2192",2020,1
"2193",2020,3
"2194",2020,2
"2195",2020,5
"2196",2020,3
"2197",2020,1
"2198",2020,20
"2199",2020,25
"2200",2020,3
"2201",2020,1
"2202",2020,9
"2203",2020,4
"2204",2020,8
"2205",2020,38
"2206",2020,88
"2207",2020,1
"2208",2020,26
"2209",2020,1
"2210",2020,3
"2211",2020,2
"2212",2020,4
"2213",2020,1
"2214",2020,10
"2215",2020,20
"2216",2020,6
"2217",2020,1
"2218",2020,4
"2219",2020,1
"2220",2020,4
"2221",2020,2
"2222",2020,50
"2223",2020,19
"2224",2020,1
"2225",2020,1
"2226",2020,6
"2227",2020,2
"2228",2020,2
"2229",2020,8
"2230",2020,20
"2231",2020,2
"2232",2020,16
"2233",2020,1
"2234",2020,1
"2235",2020,9
"2236",2020,5
"2237",2020,2
"2238",2020,33
"2239",2020,78
"2240",2020,1
"2241",2020,120
"2242",2020,4
"2243",2020,3
"2244",2020,3
"2245",2020,2
"2246",2020,1
"2247",2020,2
"2248",2020,55
"2249",2020,4
"2250",2020,14
"2251",2020,15
"2252",2020,37
"2253",2020,19
"2254",2020,6
"2255",2020,1
"2256",2020,79
"2257",2020,10
"2258",2020,142
"2259",2020,3
"2260",2020,15
"2261",2020,15
"2262",2020,15
"2263",2020,4
"2264",2020,2
"2265",2020,23
"2266",2020,4
"2267",2020,6
"2268",2020,14
"2269",2020,44
"2270",2020,3
"2271",2020,36
"2272",2020,1
"2273",2020,87
"2274",2020,2
"2275",2020,22
"2276",2020,29
"2277",2020,62
"2278",2020,1
"2279",2020,1
"2280",2020,19
"2281",2020,4
"2282",2020,15
"2283",2020,6
"2284",2020,5
"2285",2020,4
"2286",2020,16
"2287",2020,46
"2288",2020,7
"2289",2020,2
"2290",2020,2
"2291",2020,1
"2292",2020,5
"2293",2020,3
"2294",2020,6
"2295",2020,6
"2296",2020,2
"2297",2020,6
"2298",2020,3
"2299",2020,8
"2300",2020,16
"2301",2020,14
"2302",2020,29
"2303",2020,6
"2304",2020,1
"2305",2020,14
"2306",2020,3
"2307",2020,6
"2308",2020,15
"2309",2020,2
"2310",2020,115
"2311",2020,7
"2312",2020,1
"2313",2020,2
"2314",2020,4
"2315",2020,16
"2316",2020,9
"2317",2020,5
"2318",2020,71
"2319",2020,6
"2320",2020,78
"2321",2020,1
"2322",2020,13
"2323",2020,9
"2324",2020,26
"2325",2020,1
"2326",2020,1
"2327",2020,1
"2328",2020,6
"2329",2020,3
"2330",2020,1
"2331",2020,60
"2332",2020,20
"2333",2020,3
"2334",2020,2
"2335",2020,2
"2336",2020,3
"2337",2020,4
"2338",2020,2
"2339",2020,3
"2340",2020,16
"2341",2020,2
"2342",2020,4
"2343",2020,38
"2344",2020,16
"2345",2020,2
"2346",2020,1
"2347",2020,6
"2348",2020,6
"2349",2020,1
"2350",2020,292
"2351",2020,7
"2352",2020,3
"2353",2020,7
"2354",2020,8
"2355",2020,3
"2356",2020,22
"2357",2020,13
"2358",2020,1
"2359",2020,16
"2360",2020,17
"2361",2020,14
"2362",2020,10
"2363",2020,1
"2364",2020,1
"2365",2020,78
"2366",2020,1
"2367",2020,5
"2368",2020,24
"2369",2020,101
"2370",2020,1
"2371",2020,65
"2372",2020,38
"2373",2020,2
"2374",2020,2
"2375",2020,2
"2376",2020,24
"2377",2020,3
"2378",2020,2
"2379",2020,13
"2380",2020,5
"2381",2020,12
"2382",2020,88
"2383",2020,183
"2384",2020,1
"2385",2020,15
"2386",2020,2
"2387",2020,6
"2388",2020,16
"2389",2020,2
"2390",2020,20
"2391",2020,7
"2392",2020,4
"2393",2020,17
"2394",2020,2
"2395",2020,2
"2396",2020,2
"2397",2020,8
"2398",2020,1
"2399",2020,2
"2400",2020,2
"2401",2020,9
"2402",2020,7
"2403",2020,276
"2404",2020,46
"2405",2020,5
"2406",2020,9
"2407",2020,11
"2408",2020,22
"2409",2020,20
"2410",2020,304
"2411",2020,283
"2412",2020,46
"2413",2020,2
"2414",2020,466
"2415",2020,91
"2416",2020,813
"2417",2020,5
"2418",2020,62
"2419",2020,97
"2420",2020,92
"2421",2020,21
"2422",2020,1
"2423",2020,3
"2424",2020,1
"2425",2020,4
"2426",2020,3
"2427",2020,84
"2428",2020,2
"2429",2020,24
"2430",2020,19
"2431",2020,15
"2432",2020,34
"2433",2020,1
"2434",2020,3
"2435",2020,39
"2436",2020,4
"2437",2020,2
"2438",2020,1
"2439",2020,6
"2440",2020,12
"2441",2020,16
"2442",2020,23
"2443",2020,55
"2444",2020,18
"2445",2020,1
"2446",2020,1
"2447",2020,6
"2448",2020,11
"2449",2020,3
"2450",2020,36
"2451",2020,24
"2452",2020,10
"2453",2020,43
"2454",2020,39
"2455",2020,129
"2456",2020,8
"2457",2020,12
"2458",2020,3
"2459",2020,41
"2460",2020,11
"2461",2020,222
"2462",2020,5
"2463",2020,44
"2464",2020,66
"2465",2020,64
"2466",2020,431
"2467",2020,176
"2468",2020,73
"2469",2020,1007
"2470",2020,5
"2471",2020,3
"2472",2020,5
"2473",2020,23
"2474",2020,1
"2475",2020,3
"2476",2020,94
"2477",2020,9
"2478",2020,1
"2479",2020,5
"2480",2020,1
"2481",2020,84
"2482",2020,110
"2483",2020,58
"2484",2020,778
"2485",2020,138
"2486",2020,15
"2487",2020,2926
"2488",2020,17
"2489",2020,6
"2490",2020,7
"2491",2020,3
"2492",2020,3
"2493",2020,1
"2494",2020,22
"2495",2020,2
"2496",2020,10
"2497",2020,20
"2498",2020,372
"2499",2020,36
"2500",2020,7
"2501",2020,313
"2502",2020,2
"2503",2020,3
"2504",2020,2
"2505",2020,294
"2506",2020,2
"2507",2020,3
"2508",2020,11
"2509",2020,48
"2510",2020,26
"2511",2020,651
"2512",2020,51
"2513",2020,15
"2514",2020,574
"2515",2020,8
"2516",2020,151
"2517",2020,14
"2518",2020,8
"2519",2020,14
"2520",2020,24
"2521",2020,13
"2522",2020,33
"2523",2020,13
"2524",2020,19
"2525",2020,23
"2526",2020,58
"2527",2020,105
"2528",2020,13
"2529",2020,62
"2530",2020,16
"2531",2020,5916
"2532",2020,12
"2533",2020,201
"2534",2020,3
"2535",2020,1
"2536",2020,15
"2537",2020,3
"2538",2020,2
"2539",2020,9
"2540",2020,1
"2541",2020,6
"2542",2020,9
"2543",2020,3
"2544",2020,8
"2545",2020,31
"2546",2020,451
"2547",2020,2
"2548",2020,9
"2549",2020,1
"2550",2020,4
"2551",2020,2
"2552",2020,9
"2553",2020,5
"2554",2020,4
"2555",2020,8
"2556",2020,21
"2557",2020,2
"2558",2020,1
"2559",2020,20
"2560",2020,1
"2561",2020,4
"2562",2020,79
"2563",2020,114
"2564",2020,34
"2565",2020,106
"2566",2020,53
"2567",2020,1
"2568",2020,579
"2569",2020,7
"2570",2020,3
"2571",2020,2
"2572",2020,2
"2573",2020,3
"2574",2020,18
"2575",2020,45
"2576",2020,22
"2577",2020,2
"2578",2020,104
"2579",2020,35
"2580",2020,106
"2581",2020,184
"2582",2020,456
"2583",2020,154
"2584",2020,490
"2585",2020,1207
"2586",2020,17
"2587",2020,120
"2588",2020,6
"2589",2020,35
"2590",2020,31
"2591",2020,59
"2592",2020,4
"2593",2020,27
"2594",2020,31
"2595",2020,333
"2596",2020,930
"2597",2020,724
"2598",2020,1866
"2599",2020,18
"2600",2020,1512
"2601",2020,5
"2602",2020,8404
"2603",2020,124
"2604",2020,222
"2605",2020,33
"2606",2020,1
"2607",2020,3
"2608",2020,19
"2609",2020,2
"2610",2020,21
"2611",2020,1
"2612",2020,3
"2613",2020,56
"2614",2020,284
"2615",2020,714
"2616",2020,443
"2617",2020,617
"2618",2020,13
"2619",2020,2
"2620",2020,2
"2621",2020,2
"2622",2020,2
"2623",2020,3
"2624",2020,3
"2625",2020,4
"2626",2020,14
"2627",2020,144
"2628",2020,1
"2629",2020,2
"2630",2020,1
"2631",2020,4
"2632",2020,1
"2633",2020,12
"2634",2020,74
"2635",2020,4
"2636",2020,1
"2637",2020,3
"2638",2020,1
"2639",2020,1
"2640",2020,1
"2641",2020,1
"2642",2020,1
"2643",2020,1
"2644",2020,3
"2645",2020,1
"2646",2020,5
"2647",2020,6
"2648",2020,11
"2649",2020,2
"2650",2020,258
"2651",2020,14
"2652",2020,1
"2653",2020,14
"2654",2020,11
"2655",2020,83
"2656",2020,50
"2657",2020,63
"2658",2020,3
"2659",2020,1
"2660",2020,2
"2661",2020,1
"2662",2020,1
"2663",2020,1
"2664",2020,11
"2665",2020,3
"2666",2020,1
"2667",2020,5
"2668",2020,7
"2669",2020,3
"2670",2020,2
"2671",2020,3
"2672",2020,3
"2673",2020,13
"2674",2020,32
"2675",2020,1
"2676",2020,2
"2677",2020,23
"2678",2020,2
"2679",2020,15
"2680",2020,7
"2681",2020,1
"2682",2020,4
"2683",2020,3
"2684",2020,4
"2685",2020,6
"2686",2020,3
"2687",2020,19
"2688",2020,20
"2689",2020,2
"2690",2020,1
"2691",2020,2
"2692",2020,35
"2693",2020,9
"2694",2020,41
"2695",2020,21
"2696",2020,1
"2697",2020,1
"2698",2020,1
"2699",2020,1
"2700",2020,1
"2701",2020,1
"2702",2020,4
"2703",2020,5
"2704",2020,23
"2705",2020,6
"2706",2020,2
"2707",2020,2
"2708",2020,11
"2709",2020,2
"2710",2020,55
"2711",2020,7
"2712",2020,2
"2713",2020,3
"2714",2020,3
"2715",2020,21
"2716",2020,601
"2717",2020,67
"2718",2020,4
"2719",2020,4
"2720",2020,6
"2721",2020,6
"2722",2020,7
"2723",2020,4
"2724",2020,6
"2725",2020,120
"2726",2020,26
"2727",2020,364
"2728",2020,2
"2729",2020,3
"2730",2020,1
"2731",2020,4
"2732",2020,1
"2733",2020,7
"2734",2020,2
"2735",2020,1
"2736",2020,1
"2737",2020,2
"2738",2020,2
"2739",2020,1
"2740",2020,2
"2741",2020,6
"2742",2020,7
"2743",2020,1
"2744",2020,8
"2745",2020,3
"2746",2020,1
"2747",2020,4
"2748",2020,1
"2749",2020,1
"2750",2020,19
"2751",2020,3
"2752",2020,3
"2753",2020,4
"2754",2020,5
"2755",2020,30
"2756",2020,4
"2757",2020,31
"2758",2020,85
"2759",2020,10
"2760",2020,18
"2761",2020,2
"2762",2020,8
"2763",2020,3
"2764",2020,34
"2765",2020,16
"2766",2020,277
"2767",2020,1
"2768",2020,1
"2769",2020,8
"2770",2020,1
"2771",2020,1
"2772",2020,1
"2773",2020,1
"2774",2020,1
"2775",2020,1
"2776",2020,8
"2777",2020,1
"2778",2020,11
"2779",2020,15
"2780",2020,4
"2781",2020,182
"2782",2020,20
"2783",2020,4
"2784",2020,67
"2785",2020,25
"2786",2020,1
"2787",2020,135
"2788",2020,6
"2789",2020,1
"2790",2020,1
"2791",2020,2
"2792",2020,17
"2793",2020,1
"2794",2020,5
"2795",2020,12
"2796",2020,23
"2797",2020,4
"2798",2020,1
"2799",2020,58
"2800",2020,1
"2801",2020,2
"2802",2020,8
"2803",2020,5
"2804",2020,15
"2805",2020,10
"2806",2020,56
"2807",2020,108
"2808",2020,2
"2809",2020,29
"2810",2020,1
"2811",2020,9
"2812",2020,8
"2813",2020,2
"2814",2020,6
"2815",2020,17
"2816",2020,24
"2817",2020,6
"2818",2020,273
"2819",2020,17
"2820",2020,2
"2821",2020,8
"2822",2020,6
"2823",2020,8
"2824",2020,96
"2825",2020,127
"2826",2020,20
"2827",2020,3
"2828",2020,472
"2829",2020,8
"2830",2020,272
"2831",2020,7
"2832",2020,16
"2833",2020,5
"2834",2020,22
"2835",2020,1
"2836",2020,2
"2837",2020,1
"2838",2020,7
"2839",2020,2
"2840",2020,1
"2841",2020,1
"2842",2020,13
"2843",2020,4
"2844",2020,1
"2845",2020,1
"2846",2020,10
"2847",2020,5
"2848",2020,31
"2849",2020,8
"2850",2020,6
"2851",2020,627
"2852",2020,17
"2853",2020,4
"2854",2020,4
"2855",2020,3
"2856",2020,2
"2857",2020,117
"2858",2020,10
"2859",2020,393
"2860",2020,1
"2861",2020,2
"2862",2020,1
"2863",2020,3
"2864",2020,1
"2865",2020,2
"2866",2020,5
"2867",2020,2
"2868",2020,11
"2869",2020,2
"2870",2020,1
"2871",2020,36
"2872",2020,1
"2873",2020,1
"2874",2020,12
"2875",2020,30
"2876",2020,41
"2877",2020,1
"2878",2020,19
"2879",2020,2
"2880",2020,6
"2881",2020,1
"2882",2020,11
"2883",2020,14
"2884",2020,2
"2885",2020,14
"2886",2020,3
"2887",2020,5
"2888",2020,3
"2889",2020,82
"2890",2020,14
"2891",2020,17
"2892",2020,152
"2893",2020,62
"2894",2020,27
"2895",2020,11
"2896",2020,63
"2897",2020,43
"2898",2020,73
"2899",2020,84
"2900",2020,64
"2901",2020,7
"2902",2020,28
"2903",2020,466
"2904",2020,23
"2905",2020,100
"2906",2020,9
"2907",2020,12
"2908",2020,3
"2909",2020,11
"2910",2020,113
"2911",2020,10
"2912",2020,1
"2913",2020,4
"2914",2020,3
"2915",2020,1
"2916",2020,1
"2917",2020,2
"2918",2020,9
"2919",2020,2
"2920",2020,4
"2921",2020,3
"2922",2020,1
"2923",2020,3
"2924",2020,11
"2925",2020,22
"2926",2020,1
"2927",2020,2
"2928",2020,2
"2929",2020,1
"2930",2020,6
"2931",2020,7
"2932",2020,18
"2933",2020,1
"2934",2020,69
"2935",2020,3
"2936",2020,15
"2937",2020,1
"2938",2020,13
"2939",2020,5
"2940",2020,2
"2941",2020,1
"2942",2020,31
"2943",2020,22
"2944",2020,9
"2945",2020,39
"2946",2020,38
"2947",2020,2
"2948",2020,126
"2949",2020,31
"2950",2020,2
"2951",2020,1
"2952",2020,7
"2953",2020,10
"2954",2020,5
"2955",2020,2
"2956",2020,18
"2957",2020,3
"2958",2020,14
"2959",2020,6
"2960",2020,2
"2961",2020,2
"2962",2020,15
"2963",2020,59
"2964",2020,4
"2965",2020,125
"2966",2020,2
"2967",2020,2
"2968",2020,5
"2969",2020,1
"2970",2020,2
"2971",2020,2
"2972",2020,2
"2973",2020,78
"2974",2020,4
"2975",2020,13
"2976",2020,11
"2977",2020,15
"2978",2020,48
"2979",2020,23
"2980",2020,83
"2981",2020,186
"2982",2020,7
"2983",2020,12
"2984",2020,2
"2985",2020,29
"2986",2020,2
"2987",2020,1
"2988",2020,2
"2989",2020,4
"2990",2020,26
"2991",2020,5
"2992",2020,15
"2993",2020,13
"2994",2020,2
"2995",2020,12
"2996",2020,60
"2997",2020,1
"2998",2020,1
"2999",2020,1
"3000",2020,1
"3001",2020,2
"3002",2020,1
"3003",2020,1
"3004",2020,95
"3005",2020,1
"3006",2020,1
"3007",2020,28
"3008",2020,43
"3009",2020,122
"3010",2020,2
"3011",2020,2
"3012",2020,4
"3013",2020,1
"3014",2020,1
"3015",2020,1
"3016",2020,9
"3017",2020,7
"3018",2020,11
"3019",2020,1
"3020",2020,50
"3021",2020,1
"3022",2020,2
"3023",2020,4
"3024",2020,2
"3025",2020,4
"3026",2020,9
"3027",2020,1
"3028",2020,1
"3029",2020,46
"3030",2020,2
"3031",2020,7
"3032",2020,2
"3033",2020,19
"3034",2020,4
"3035",2020,1
"3036",2020,6
"3037",2020,10
"3038",2020,4
"3039",2020,38
"3040",2020,1
"3041",2020,2
"3042",2020,13
"3043",2020,1
"3044",2020,1
"3045",2020,3
"3046",2020,15
"3047",2020,6
"3048",2020,9
"3049",2020,10
"3050",2020,3
"3051",2020,4
"3052",2020,1
"3053",2020,19
"3054",2020,2
"3055",2020,28
"3056",2020,5
"3057",2020,2
"3058",2020,1
"3059",2020,33
"3060",2020,1
"3061",2020,20
"3062",2020,15
"3063",2020,67
"3064",2020,1
"3065",2020,151
"3066",2020,28
"3067",2020,14
"3068",2020,10
"3069",2020,2
"3070",2020,1
"3071",2020,3
"3072",2020,3
"3073",2020,3
"3074",2020,1
"3075",2020,67
"3076",2020,1
"3077",2020,32
"3078",2020,3
"3079",2020,2
"3080",2020,3
"3081",2020,2
"3082",2020,13
"3083",2020,3
"3084",2020,14
"3085",2020,41
"3086",2020,5
"3087",2020,1
"3088",2020,1
"3089",2020,11
"3090",2020,15
"3091",2020,1
"3092",2020,249
"3093",2020,2
"3094",2020,22
"3095",2020,9
"3096",2020,6
"3097",2020,6
"3098",2020,6
"3099",2020,13
"3100",2020,1
"3101",2020,1
"3102",2020,3
"3103",2020,1
"3104",2020,1
"3105",2020,2
"3106",2020,53
"3107",2020,2
"3108",2020,2
"3109",2020,25
"3110",2020,84
"3111",2020,62
"3112",2020,9
"3113",2020,1
"3114",2020,2
"3115",2020,1
"3116",2020,2
"3117",2020,9
"3118",2020,20
"3119",2020,6
"3120",2020,4
"3121",2020,2
"3122",2020,29
"3123",2020,7
"3124",2020,93
"3125",2020,175
"3126",2020,2
"3127",2020,19
"3128",2020,11
"3129",2020,30
"3130",2020,12
"3131",2020,1
"3132",2020,2
"3133",2020,10
"3134",2020,16
"3135",2020,1
"3136",2020,1
"3137",2020,7
"3138",2020,1
"3139",2020,1
"3140",2020,1
"3141",2020,1
"3142",2020,2
"3143",2020,37
"3144",2020,1
"3145",2020,8
"3146",2020,6
"3147",2020,2
"3148",2020,11
"3149",2020,5
"3150",2020,405
"3151",2020,35
"3152",2020,5
"3153",2020,7
"3154",2020,9
"3155",2020,13
"3156",2020,26
"3157",2020,160
"3158",2020,261
"3159",2020,58
"3160",2020,9
"3161",2020,497
"3162",2020,117
"3163",2020,936
"3164",2020,13
"3165",2020,67
"3166",2020,49
"3167",2020,96
"3168",2020,11
"3169",2020,2
"3170",2020,2
"3171",2020,3
"3172",2020,1
"3173",2020,1
"3174",2020,1
"3175",2020,89
"3176",2020,1
